,id,report_date,year,month,vintage_year,maturity_date,default_flag,default_ind,tob,num_periods,lag_id,surv_prob,lag_surv,PD_marginal
1,1002023,2003-03-31,2003,3,2001,2011-07-26,0,0,7,4,NA,1,NA,0
2,1002023,2003-06-30,2003,6,2001,2011-07-26,0,0,8,4,1002023,0.993019711023742,1,0.00698
3,1002023,2003-09-30,2003,9,2001,2011-07-26,0,0,9,4,1002023,0.986893015682491,0.993019711023742,0.00617
4,1002023,2003-12-31,2003,12,2001,2011-07-26,0,0,10,4,1002023,0.969545949405013,0.986893015682491,0.017577
5,1002920,2008-06-30,2008,6,2008,2033-04-29,0,0,1,34,1002023,1,1,0
6,1002920,2008-09-30,2008,9,2008,2033-04-29,0,0,2,34,1002920,0.992377912529334,1,0.007622
7,1002920,2008-12-31,2008,12,2008,2033-04-29,0,0,3,34,1002920,0.966531340279877,0.992377912529334,0.026045
8,1002920,2009-03-31,2009,3,2008,2033-04-29,0,0,4,34,1002920,0.940118467722352,0.966531340279877,0.027327
9,1002920,2009-06-30,2009,6,2008,2033-04-29,0,0,5,34,1002920,0.935165612899158,0.940118467722352,0.005268
10,1002920,2009-09-30,2009,9,2008,2033-04-29,0,0,6,34,1002920,0.932892091815932,0.935165612899158,0.002431
11,1002920,2009-12-31,2009,12,2008,2033-04-29,0,0,7,34,1002920,0.932264175192249,0.932892091815932,0.000673
12,1002920,2010-03-31,2010,3,2008,2033-04-29,0,0,8,34,1002920,0.931885167806453,0.932264175192249,0.000407
13,1002920,2010-06-30,2010,6,2008,2033-04-29,Í,0,9,34,1002920,0.931344777921919,0.931885167806453,0.00058
14,1002920,2010-09-30,2010,9,2008,2033-04-29,0,0,10,34,1002920,0.928343752449235,0.931344777921919,0.003222
15,1002920,2010-12-31,2010,12,2008,2033-04-29,0,0,11,34,1002920,0.918763438992303,0.928343752449235,0.01032
16,1002920,2011-03-31,2011,3,2008,2033-04-29,0,0,12,34,1002920,0.894881229764575,0.918763438992303,0.025994
17,1002920,2011-06-30,2011,6,2008,2033-04-29,0,0,13,34,1002920,0.877100084992165,0.894881229764575,0.01987
18,1002920,2011-09-30,2011,9,2008,2033-04-29,0,0,14,34,1002920,0.870972646199972,0.877100084992165,0.006986
19,1002920,2011-12-31,2011,12,2008,2033-04-29,0,0,15,34,1002920,0.865829783815912,0.870972646199972,0.005905
20,1002920,2012-03-31,2012,3,2008,2033-04-29,0,0,16,34,1002920,0.862413756021939,0.865829783815912,0.003945
21,1002920,2012-06-30,2012,6,2008,2033-04-29,0,0,17,34,1002920,0.85856771639026,0.862413756021939,0.00446
22,1002920,2012-09-30,2012,9,2008,2033-04-29,0,0,18,34,1002920,0.855612715712191,0.85856771639026,0.003442
23,1002920,2012-12-31,2012,12,2008,2033-04-29,0,0,19,34,1002920,0.852952065165188,0.855612715712191,0.00311
24,1002920,2013-03-31,2013,3,2008,2033-04-29,0,0,20,34,1002920,0.84144238396526,0.852952065165188,0.013494
25,1002920,2013-06-30,2013,6,2008,2033-04-29,0,0,21,34,1002920,0.837642526779903,0.84144238396526,0.004516
26,1002920,2013-09-30,2013,9,2008,2033-04-29,0,0,22,34,1002920,0.836016871933341,0.837642526779903,0.001941
27,1002920,2013-12-31,2013,12,2008,2033-04-29,0,0,23,34,1002920,0.83421641774376,0.836016871933341,0.002154
28,1002920,2014-03-31,2014,3,2008,2033-04-29,0,0,24,34,1002920,0.829318959485204,0.83421641774376,0.005871
29,1002920,2014-06-30,2014,6,2008,2033-04-29,0,0,25,34,1002920,0.825714608946035,0.829318959485204,0.004346
30,1002920,2014-09-30,2014,9,2008,2033-04-29,0,0,26,34,1002920,0.821623562363211,0.825714608946035,0.004955
31,1002920,2014-12-31,2014,12,2008,2033-04-29,0,0,27,34,1002920,0.815765635902412,0.821623562363211,0.00713
32,1002920,2015-03-31,2015,3,2008,2033-04-29,0,0,28,34,1002920,0.796711017190781,0.815765635902412,0.023358
33,1002920,2015-06-30,2015,6,2008,2033-04-29,0,0,29,34,1002920,0.791537524794977,0.796711017190781,0.006494
34,1002920,2015-09-30,2015,9,2008,2033-04-29,0,0,30,34,1002920,0.789668884563265,0.791537524794977,0.002361
35,1002920,2015-12-31,2015,12,2008,2033-04-29,0,0,31,34,1002920,0.780523823722704,0.789668884563265,0.011581
36,1002920,2016-03-31,2016,3,2008,2033-04-29,0,0,32,34,1002920,0.775095692985421,0.780523823722704,0.006954
37,1002920,2016-06-30,2016,6,2008,2033-04-29,0,0,33,34,1002920,0.773558273171401,0.775095692985421,0.001984
38,1002920,2016-09-30,2016,9,2008,2033-04-29,0,0,34,34,1002920,0.771431046438826,0.773558273171401,0.00275
39,1009316,2003-03-31,2003,3,2001,2026-11-30,0,0,6,6,1002920,1,1,0
40,1009316,2003-06-30,2003,6,2001,2026-11-30,0,0,7,6,1009316,0.992229516239706,1,0.00777
41,1009316,2003-09-30,2003,9,2001,2026-11-30,0,0,8,6,1009316,0.985495009898338,0.992229516239706,0.006787
42,1009316,2003-12-31,2003,12,2001,2026-11-30,0,0,9,6,1009316,0.972363279108741,0.985495009898338,0.013325
43,1009316,2004-03-31,2004,3,2001,2026-11-30,0,0,10,6,1009316,0.954239793716915,0.972363279108741,0.018639
44,1009316,2004-06-30,2004,6,2001,2026-11-30,0,0,11,6,1009316,0.944911299323411,0.954239793716915,0.009776
45,1015775,2007-09-30,2007,9,2007,2027-07-31,0,0,1,36,1009316,1,1,0
46,1015775,2007-12-31,2007,12,2007,2027-07-31,0,0,2,36,1015775,0.998123824381587,1,0.001876
47,1015775,2008-03-31,2008,3,2007,2027-07-31,0,0,3,36,1015775,0.989682004105304,0.998123824381587,0.008458
48,1015775,2008-06-30,2008,6,2007,2027-07-31,0,0,4,36,1015775,0.977533053200704,0.989682004105304,0.012276
49,1015775,2008-09-30,2008,9,2007,2027-07-31,0,0,5,36,1015775,0.964941748422307,0.977533053200704,0.012881
50,1015775,2008-12-31,2008,12,2007,2027-07-31,0,0,6,36,1015775,0.932944884527888,0.964941748422307,0.033159
51,1015775,2009-03-31,2009,3,2007,2027-07-31,0,0,7,36,1015775,0.909370898295383,0.932944884527888,0.025268
52,1015775,2009-06-30,2009,6,2007,2027-07-31,0,0,8,36,1015775,0.901432924653466,0.909370898295383,0.008729
53,1015775,2009-09-30,2009,9,2007,2027-07-31,0,0,9,36,1015775,0.899863346775972,0.901432924653466,0.001741
54,1015775,2009-12-31,2009,12,2007,2027-07-31,0,0,10,36,1015775,0.899083009622545,0.899863346775972,0.000867
55,1015775,2010-03-31,2010,3,2007,2027-07-31,0,0,11,36,1015775,0.898603655936888,0.899083009622545,0.000533
56,1015775,2010-06-30,2010,6,2007,2027-07-31,0,0,12,36,1015775,0.897605700956798,0.898603655936888,0.001111
57,1015775,2010-09-30,2010,9,2007,2027-07-31,0,0,13,36,1015775,0.894932903853507,0.897605700956798,0.002978
58,1015775,2010-12-31,2010,12,2007,2027-07-31,0,0,14,36,1015775,0.89042766121428,0.894932903853507,0.005034
59,1015775,2011-03-31,2011,3,2007,2027-07-31,0,0,15,36,1015775,0.881437875020705,0.89042766121428,0.010096
60,1015775,2011-06-30,2011,6,2007,2027-07-31,0,0,16,36,1015775,0.874925683759014,0.881437875020705,0.007388
61,1015775,2011-09-30,2011,9,2007,2027-07-31,0,0,17,36,1015775,0.871250439322316,0.874925683759014,0.004201
62,1015775,2011-12-31,2011,12,2007,2027-07-31,0,0,18,36,1015775,0.869363779107206,0.871250439322316,0.002165
63,1015775,2012-03-31,2012,3,2007,2027-07-31,0,0,19,36,1015775,0.867284547965595,0.869363779107206,0.002392
64,1015775,2012-06-30,2012,6,2007,2027-07-31,0,0,20,36,1015775,0.853277667466549,0.867284547965595,0.01615
65,1015775,2012-09-30,2012,9,2007,2027-07-31,0,0,21,36,1015775,0.846979277900696,0.853277667466549,0.007381
66,1015775,2012-12-31,2012,12,2007,2027-07-31,0,0,22,36,1015775,0.842710643201415,0.846979277900696,0.00504
67,1015775,2013-03-31,2013,3,2007,2027-07-31,0,0,23,36,1015775,0.838120598844753,0.842710643201415,0.005447
68,1015775,2013-06-30,2013,6,2007,2027-07-31,0,0,24,36,1015775,0.829499833732775,0.838120598844753,0.010286
69,1015775,2013-09-30,2013,9,2007,2027-07-31,0,0,25,36,1015775,0.825793460546686,0.829499833732775,0.004468
70,1015775,2013-12-31,2013,12,2007,2027-07-31,0,0,26,36,1015775,0.823778352239322,0.825793460546686,0.00244
71,1015775,2014-03-31,2014,3,2007,2027-07-31,0,0,27,36,1015775,0.821306532148838,0.823778352239322,0.003001
72,1015775,2014-06-30,2014,6,2007,2027-07-31,0,0,28,36,1015775,0.817500548270373,0.821306532148838,0.004634
73,1015775,2014-09-30,2014,9,2007,2027-07-31,0,0,29,36,1015775,0.815522226978216,0.817500548270373,0.00242
74,1015775,2014-12-31,2014,12,2007,2027-07-31,0,0,30,36,1015775,0.81451355510126,0.815522226978216,0.001237
75,1015775,2015-03-31,2015,3,2007,2027-07-31,0,0,31,36,1015775,0.804112671957904,0.81451355510126,0.012769
76,1015775,2015-06-30,2015,6,2007,2027-07-31,0,0,32,36,1015775,0.796765759982768,0.804112671957904,0.009137
77,1015775,2015-09-30,2015,9,2007,2027-07-31,0,0,33,36,1015775,0.794881220923542,0.796765759982768,0.002365
78,1015775,2015-12-31,2015,12,2007,2027-07-31,0,0,34,36,1015775,0.79322058947331,0.794881220923542,0.002089
79,1015775,2016-03-31,2016,3,2007,2027-07-31,0,0,35,36,1015775,0.790812687868359,0.79322058947331,0.003036
80,1015775,2016-06-30,2016,6,2007,2027-07-31,0,0,36,36,1015775,0.788154412562405,0.790812687868359,0.003361
81,1018466,2007-06-30,2007,6,2007,2032-06-04,0,0,1,33,1015775,1,1,0
82,1018466,2007-09-30,2007,9,2007,2032-06-04,0,0,2,33,1018466,0.998864701981208,1,0.001135
83,1018466,2007-12-31,2007,12,2007,2032-06-04,0,0,3,33,1018466,0.993638280927975,0.998864701981208,0.005232
84,1018466,2008-03-31,2008,3,2007,2032-06-04,0,0,4,33,1018466,0.985098830588328,0.993638280927975,0.008594
85,1018466,2008-06-30,2008,6,2007,2032-06-04,0,0,5,33,1018466,0.977863064760711,0.985098830588328,0.007345
86,1018466,2008-09-30,2008,9,2007,2032-06-04,0,0,6,33,1018466,0.951517058961876,0.977863064760711,0.026942
87,1018466,2008-12-31,2008,12,2007,2032-06-04,0,0,7,33,1018466,0.928236548640588,0.951517058961876,0.024467
88,1018466,2009-03-31,2009,3,2007,2032-06-04,0,0,8,33,1018466,0.903103347488742,0.928236548640588,0.027076
89,1018466,2009-06-30,2009,6,2007,2032-06-04,0,0,9,33,1018466,0.895936642458686,0.903103347488742,0.007936
90,1018466,2009-09-30,2009,9,2007,2032-06-04,0,0,10,33,1018466,0.893874926494352,0.895936642458686,0.002301
91,1018466,2009-12-31,2009,12,2007,2032-06-04,0,0,11,33,1018466,0.893028719824331,0.893874926494352,0.000947
92,1018466,2010-03-31,2010,3,2007,2032-06-04,0,0,12,33,1018466,0.892396800046832,0.893028719824331,0.000708
93,1018466,2010-06-30,2010,6,2007,2032-06-04,0,0,13,33,1018466,0.891764727749944,0.892396800046832,0.000708
94,1018466,2010-09-30,2010,9,2007,2032-06-04,0,0,14,33,1018466,0.890237334594396,0.891764727749944,0.001713
95,1018466,2010-12-31,2010,12,2007,2032-06-04,0,0,15,33,1018466,0.885527247274207,0.890237334594396,0.005291
96,1018466,2011-03-31,2011,3,2007,2032-06-04,0,0,16,33,1018466,0.880049390094761,0.885527247274207,0.006186
97,1018466,2011-06-30,2011,6,2007,2032-06-04,0,0,17,33,1018466,0.873974039832749,0.880049390094761,0.006903
98,1018466,2011-09-30,2011,9,2007,2032-06-04,0,0,18,33,1018466,0.871619797326482,0.873974039832749,0.002694
99,1018466,2011-12-31,2011,12,2007,2032-06-04,0,0,19,33,1018466,0.869709883130061,0.871619797326482,0.002191
100,1018466,2012-03-31,2012,3,2007,2032-06-04,0,0,20,33,1018466,0.858088207215995,0.869709883130061,0.013363
101,1018466,2012-06-30,2012,6,2007,2032-06-04,0,0,21,33,1018466,0.852823316446929,0.858088207215995,0.006136
102,1018466,2012-09-30,2012,9,2007,2032-06-04,0,0,22,33,1018466,0.848010160050483,0.852823316446929,0.005644
103,1018466,2012-12-31,2012,12,2007,2032-06-04,0,0,23,33,1018466,0.842065995240676,0.848010160050483,0.00701
104,1018466,2013-03-31,2013,3,2007,2032-06-04,0,0,24,33,1018466,0.832245657183358,0.842065995240676,0.011662
105,1018466,2013-06-30,2013,6,2007,2032-06-04,0,0,25,33,1018466,0.825638522630417,0.832245657183358,0.007939
106,1018466,2013-09-30,2013,9,2007,2032-06-04,0,0,26,33,1018466,0.823111892280072,0.825638522630417,0.00306
107,1018466,2013-12-31,2013,12,2007,2032-06-04,0,0,27,33,1018466,0.821168900002308,0.823111892280072,0.002361
108,1018466,2014-03-31,2014,3,2007,2032-06-04,0,0,28,33,1018466,0.817203568207311,0.821168900002308,0.004829
109,1018466,2014-06-30,2014,6,2007,2032-06-04,0,0,29,33,1018466,0.816016078440097,0.817203568207311,0.001453
110,1018466,2014-09-30,2014,9,2007,2032-06-04,0,0,30,33,1018466,0.815338237618011,0.816016078440097,0.000831
111,1018466,2014-12-31,2014,12,2007,2032-06-04,0,0,31,33,1018466,0.810244425429157,0.815338237618011,0.006247
112,1018466,2015-03-31,2015,3,2007,2032-06-04,0,0,32,33,1018466,0.801841328748966,0.810244425429157,0.010371
113,1018466,2015-06-30,2015,6,2007,2032-06-04,0,0,33,33,1018466,0.800048267176469,0.801841328748966,0.002236
114,1022761,2006-09-30,2006,9,2006,2031-09-28,0,0,1,41,1018466,1,1,0
115,1022761,2006-12-31,2006,12,2006,2031-09-28,0,0,2,41,1022761,0.999275614295186,1,0.000724
116,1022761,2007-03-31,2007,3,2006,2031-09-28,0,0,3,41,1022761,0.99677982176967,0.999275614295186,0.002498
117,1022761,2007-06-30,2007,6,2006,2031-09-28,0,0,4,41,1022761,0.994696706041412,0.99677982176967,0.00209
118,1022761,2007-09-30,2007,9,2006,2031-09-28,0,0,5,41,1022761,0.9927840079978,0.994696706041412,0.001923
119,1022761,2007-12-31,2007,12,2006,2031-09-28,0,0,6,41,1022761,0.9861511483924,0.9927840079978,0.006681
120,1022761,2008-03-31,2008,3,2006,2031-09-28,0,0,7,41,1022761,0.978320312729316,0.9861511483924,0.007941
121,1022761,2008-06-30,2008,6,2006,2031-09-28,0,0,8,41,1022761,0.966422071979214,0.978320312729316,0.012162
122,1022761,2008-09-30,2008,9,2006,2031-09-28,0,0,9,41,1022761,0.947707905820446,0.966422071979214,0.019364
123,1022761,2008-12-31,2008,12,2006,2031-09-28,0,0,10,41,1022761,0.917937595557461,0.947707905820446,0.031413
124,1022761,2009-03-31,2009,3,2006,2031-09-28,0,0,11,41,1022761,0.885478951480334,0.917937595557461,0.03536
125,1022761,2009-06-30,2009,6,2006,2031-09-28,0,0,12,41,1022761,0.872066982616172,0.885478951480334,0.015147
126,1022761,2009-09-30,2009,9,2006,2031-09-28,0,0,13,41,1022761,0.870212565873147,0.872066982616172,0.002126
127,1022761,2009-12-31,2009,12,2006,2031-09-28,0,0,14,41,1022761,0.869811669352796,0.870212565873147,0.000461
128,1022761,2010-03-31,2010,3,2006,2031-09-28,0,0,15,41,1022761,0.869574482199477,0.869811669352796,0.000273
129,1022761,2010-06-30,2010,6,2006,2031-09-28,0,0,16,41,1022761,0.869346861317602,0.869574482199477,0.000262
130,1022761,2010-09-30,2010,9,2006,2031-09-28,0,0,17,41,1022761,0.868452485809194,0.869346861317602,0.001029
131,1022761,2010-12-31,2010,12,2006,2031-09-28,0,0,18,41,1022761,0.866767739040828,0.868452485809194,0.00194
132,1022761,2011-03-31,2011,3,2006,2031-09-28,0,0,19,41,1022761,0.86351599452773,0.866767739040828,0.003752
133,1022761,2011-06-30,2011,6,2006,2031-09-28,0,0,20,41,1022761,0.841997487744876,0.86351599452773,0.02492
134,1022761,2011-09-30,2011,9,2006,2031-09-28,0,0,21,41,1022761,0.837131102724936,0.841997487744876,0.00578
135,1022761,2011-12-31,2011,12,2006,2031-09-28,0,0,22,41,1022761,0.834157313829754,0.837131102724936,0.003552
136,1022761,2012-03-31,2012,3,2006,2031-09-28,0,0,23,41,1022761,0.829658222254441,0.834157313829754,0.005394
137,1022761,2012-06-30,2012,6,2006,2031-09-28,0,0,24,41,1022761,0.818075777142822,0.829658222254441,0.013961
138,1022761,2012-09-30,2012,9,2006,2031-09-28,0,0,25,41,1022761,0.807471615739527,0.818075777142822,0.012962
139,1022761,2012-12-31,2012,12,2006,2031-09-28,0,0,26,41,1022761,0.801060463947776,0.807471615739527,0.00794
140,1022761,2013-03-31,2013,3,2006,2031-09-28,0,0,27,41,1022761,0.796278790629027,0.801060463947776,0.005969
141,1022761,2013-06-30,2013,6,2006,2031-09-28,0,0,28,41,1022761,0.789539239196921,0.796278790629027,0.008464
142,1022761,2013-09-30,2013,9,2006,2031-09-28,0,0,29,41,1022761,0.788359683452914,0.789539239196921,0.001494
143,1022761,2013-12-31,2013,12,2006,2031-09-28,0,0,30,41,1022761,0.788037487622066,0.788359683452914,0.000409
144,1022761,2014-03-31,2014,3,2006,2031-09-28,0,0,31,41,1022761,0.785966031374968,0.788037487622066,0.002629
145,1022761,2014-06-30,2014,6,2006,2031-09-28,0,0,32,41,1022761,0.784357398419411,0.785966031374968,0.002047
146,1022761,2014-09-30,2014,9,2006,2031-09-28,0,0,33,41,1022761,0.783704622800533,0.784357398419411,0.000832
147,1022761,2014-12-31,2014,12,2006,2031-09-28,0,0,34,41,1022761,0.782823310339002,0.783704622800533,0.001125
148,1022761,2015-03-31,2015,3,2006,2031-09-28,0,0,35,41,1022761,0.779276081868377,0.782823310339002,0.004531
149,1022761,2015-06-30,2015,6,2006,2031-09-28,0,0,36,41,1022761,0.776323179628656,0.779276081868377,0.003789
150,1022761,2015-09-30,2015,9,2006,2031-09-28,0,0,37,41,1022761,0.774796329450157,0.776323179628656,0.001967
151,1022761,2015-12-31,2015,12,2006,2031-09-28,0,0,38,41,1022761,0.770224252241715,0.774796329450157,0.005901
152,1022761,2016-03-31,2016,3,2006,2031-09-28,0,0,39,41,1022761,0.767846120942851,0.770224252241715,0.003088
153,1022761,2016-06-30,2016,6,2006,2031-09-28,0,0,40,41,1022761,0.743963792072864,0.767846120942851,0.031103
154,1022761,2016-09-30,2016,9,2006,2031-09-28,0,0,41,41,1022761,0.740904603457872,0.743963792072864,0.004112
155,1048582,2005-06-30,2005,6,2005,2025-06-08,0,0,1,46,1022761,1,1,0
156,1048582,2005-09-30,2005,9,2005,2025-06-08,0,0,2,46,1048582,0.989722204466633,1,0.010278
157,1048582,2005-12-31,2005,12,2005,2025-06-08,0,0,3,46,1048582,0.972480041381245,0.989722204466633,0.017421
158,1048582,2006-03-31,2006,3,2005,2025-06-08,0,0,4,46,1048582,0.965028127650603,0.972480041381245,0.007663
159,1048582,2006-06-30,2006,6,2005,2025-06-08,0,0,5,46,1048582,0.962861535585726,0.965028127650603,0.002245
160,1048582,2006-09-30,2006,9,2005,2025-06-08,0,0,6,46,1048582,0.959951807146678,0.962861535585726,0.003022
161,1048582,2006-12-31,2006,12,2005,2025-06-08,0,0,7,46,1048582,0.958129509844732,0.959951807146678,0.001898
162,1048582,2007-03-31,2007,3,2005,2025-06-08,0,0,8,46,1048582,0.955720396975098,0.958129509844732,0.002514
163,1048582,2007-06-30,2007,6,2005,2025-06-08,0,0,9,46,1048582,0.95392208963869,0.955720396975098,0.001882
164,1048582,2007-09-30,2007,9,2005,2025-06-08,0,0,10,46,1048582,0.95026808775159,0.95392208963869,0.003831
165,1048582,2007-12-31,2007,12,2005,2025-06-08,0,0,11,46,1048582,0.943708631922572,0.95026808775159,0.006903
166,1048582,2008-03-31,2008,3,2005,2025-06-08,0,0,12,46,1048582,0.92976515760954,0.943708631922572,0.014775
167,1048582,2008-06-30,2008,6,2005,2025-06-08,0,0,13,46,1048582,0.91722176402612,0.92976515760954,0.013491
168,1048582,2008-09-30,2008,9,2005,2025-06-08,0,0,14,46,1048582,0.904714107615071,0.91722176402612,0.013636
169,1048582,2008-12-31,2008,12,2005,2025-06-08,0,0,15,46,1048582,0.888735712530452,0.904714107615071,0.017661
170,1048582,2009-03-31,2009,3,2005,2025-06-08,0,0,16,46,1048582,0.878786293136653,0.888735712530452,0.011195
171,1048582,2009-06-30,2009,6,2005,2025-06-08,0,0,17,46,1048582,0.875839298077902,0.878786293136653,0.003353
172,1048582,2009-09-30,2009,9,2005,2025-06-08,0,0,18,46,1048582,0.875427035607271,0.875839298077902,0.000471
173,1048582,2009-12-31,2009,12,2005,2025-06-08,0,0,19,46,1048582,0.875269993294559,0.875427035607271,0.000179
174,1048582,2010-03-31,2010,3,2005,2025-06-08,0,0,20,46,1048582,0.874773386728006,0.875269993294559,0.000567
175,1048582,2010-06-30,2010,6,2005,2025-06-08,0,0,21,46,1048582,0.87447885475232,0.874773386728006,0.000337
176,1048582,2010-09-30,2010,9,2005,2025-06-08,0,0,22,46,1048582,0.873532526488278,0.87447885475232,0.001082
177,1048582,2010-12-31,2010,12,2005,2025-06-08,0,0,23,46,1048582,0.869664430635175,0.873532526488278,0.004428
178,1048582,2011-03-31,2011,3,2005,2025-06-08,0,0,24,46,1048582,0.853951436697403,0.869664430635175,0.018068
179,1048582,2011-06-30,2011,6,2005,2025-06-08,0,0,25,46,1048582,0.839726540567931,0.853951436697403,0.016658
180,1048582,2011-09-30,2011,9,2005,2025-06-08,0,0,26,46,1048582,0.833880610654577,0.839726540567931,0.006962
181,1048582,2011-12-31,2011,12,2005,2025-06-08,0,0,27,46,1048582,0.82936404941458,0.833880610654577,0.005416
182,1048582,2012-03-31,2012,3,2005,2025-06-08,0,0,28,46,1048582,0.82148174913399,0.82936404941458,0.009504
183,1048582,2012-06-30,2012,6,2005,2025-06-08,0,0,29,46,1048582,0.818514623332469,0.82148174913399,0.003612
184,1048582,2012-09-30,2012,9,2005,2025-06-08,0,0,30,46,1048582,0.817292671681367,0.818514623332469,0.001493
185,1048582,2012-12-31,2012,12,2005,2025-06-08,0,0,31,46,1048582,0.811791441152742,0.817292671681367,0.006731
186,1048582,2013-03-31,2013,3,2005,2025-06-08,0,0,32,46,1048582,0.808345545734941,0.811791441152742,0.004245
187,1048582,2013-06-30,2013,6,2005,2025-06-08,0,0,33,46,1048582,0.807606706192437,0.808345545734941,0.000914
188,1048582,2013-09-30,2013,9,2005,2025-06-08,0,0,34,46,1048582,0.807230278394337,0.807606706192437,0.000466
189,1048582,2013-12-31,2013,12,2005,2025-06-08,0,0,35,46,1048582,0.806639999895444,0.807230278394337,0.000731
190,1048582,2014-03-31,2014,3,2005,2025-06-08,0,0,36,46,1048582,0.805927940580291,0.806639999895444,0.000883
191,1048582,2014-06-30,2014,6,2005,2025-06-08,0,0,37,46,1048582,0.805593198752226,0.805927940580291,0.000415
192,1048582,2014-09-30,2014,9,2005,2025-06-08,0,0,38,46,1048582,0.803872576673831,0.805593198752226,0.002136
193,1048582,2014-12-31,2014,12,2005,2025-06-08,0,0,39,46,1048582,0.802063736282542,0.803872576673831,0.00225
194,1048582,2015-03-31,2015,3,2005,2025-06-08,0,0,40,46,1048582,0.770256383036664,0.802063736282542,0.039657
195,1048582,2015-06-30,2015,6,2005,2025-06-08,0,0,41,46,1048582,0.767918535185507,0.770256383036664,0.003035
196,1048582,2015-09-30,2015,9,2005,2025-06-08,0,0,42,46,1048582,0.761547975244421,0.767918535185507,0.008296
197,1048582,2015-12-31,2015,12,2005,2025-06-08,0,0,43,46,1048582,0.761547975244421,0.761547975244421,0
198,1048582,2016-03-31,2016,3,2005,2025-06-08,0,0,44,46,1048582,0.752457697363472,0.761547975244421,0.011937
199,1048582,2016-06-30,2016,6,2005,2025-06-08,0,0,45,46,1048582,0.752457697363472,0.752457697363472,0
200,1048582,2016-09-30,2016,9,2005,2025-06-08,0,0,46,46,1048582,0.745181574302034,0.752457697363472,0.00967
201,1054366,2003-12-31,2003,12,2003,2023-12-12,0,0,1,11,1048582,1,1,0
202,1054366,2004-03-31,2004,3,2003,2023-12-12,0,0,2,11,1054366,0.994446699883894,1,0.005553
203,1054366,2004-06-30,2004,6,2003,2023-12-12,0,0,3,11,1054366,0.987075064064744,0.994446699883894,0.007413
204,1054366,2004-09-30,2004,9,2003,2023-12-12,0,0,4,11,1054366,0.981687758800035,0.987075064064744,0.005458
205,1054366,2004-12-31,2004,12,2003,2023-12-12,0,0,5,11,1054366,0.977907993559292,0.981687758800035,0.00385
206,1054366,2005-03-31,2005,3,2003,2023-12-12,0,0,6,11,1054366,0.96645830978925,0.977907993559292,0.011708
207,1054366,2005-06-30,2005,6,2003,2023-12-12,0,0,7,11,1054366,0.946427546971269,0.96645830978925,0.020726
208,1054366,2005-09-30,2005,9,2003,2023-12-12,0,0,8,11,1054366,0.919325408124643,0.946427546971269,0.028636
209,1054366,2005-12-31,2005,12,2003,2023-12-12,0,0,9,11,1054366,0.904662331967988,0.919325408124643,0.01595
210,1054366,2006-03-31,2006,3,2003,2023-12-12,0,0,10,11,1054366,0.89641802843862,0.904662331967988,0.009113
211,1054366,2006-06-30,2006,6,2003,2023-12-12,0,0,11,11,1054366,0.892042804152751,0.89641802843862,0.004881
212,1057952,2007-12-31,2007,12,2007,2032-12-17,0,0,1,36,1054366,1,1,0
213,1057952,2008-03-31,2008,3,2007,2032-12-17,0,0,2,36,1057952,0.996964155692118,1,0.003036
214,1057952,2008-06-30,2008,6,2007,2032-12-17,0,0,3,36,1057952,0.984919744871588,0.996964155692118,0.012081
215,1057952,2008-09-30,2008,9,2007,2032-12-17,0,0,4,36,1057952,0.963757481319417,0.984919744871588,0.021486
216,1057952,2008-12-31,2008,12,2007,2032-12-17,0,0,5,36,1057952,0.948453575017299,0.963757481319417,0.015879
217,1057952,2009-03-31,2009,3,2007,2032-12-17,0,0,6,36,1057952,0.915977790358052,0.948453575017299,0.034241
218,1057952,2009-06-30,2009,6,2007,2032-12-17,0,0,7,36,1057952,0.908520712737981,0.915977790358052,0.008141
219,1057952,2009-09-30,2009,9,2007,2032-12-17,0,0,8,36,1057952,0.906780083335424,0.908520712737981,0.001916
220,1057952,2009-12-31,2009,12,2007,2032-12-17,0,0,9,36,1057952,0.906185202900074,0.906780083335424,0.000656
221,1057952,2010-03-31,2010,3,2007,2032-12-17,0,0,10,36,1057952,0.905742643334131,0.906185202900074,0.000488
222,1057952,2010-06-30,2010,6,2007,2032-12-17,0,0,11,36,1057952,0.904984713619426,0.905742643334131,0.000837
223,1057952,2010-09-30,2010,9,2007,2032-12-17,0,0,12,36,1057952,0.900762158648218,0.904984713619426,0.004666
224,1057952,2010-12-31,2010,12,2007,2032-12-17,0,0,13,36,1057952,0.892888378865317,0.900762158648218,0.008741
225,1057952,2011-03-31,2011,3,2007,2032-12-17,0,0,14,36,1057952,0.884310034925581,0.892888378865317,0.009607
226,1057952,2011-06-30,2011,6,2007,2032-12-17,0,0,15,36,1057952,0.873651059511831,0.884310034925581,0.012053
227,1057952,2011-09-30,2011,9,2007,2032-12-17,0,0,16,36,1057952,0.869723111337706,0.873651059511831,0.004496
228,1057952,2011-12-31,2011,12,2007,2032-12-17,0,0,17,36,1057952,0.866785742473747,0.869723111337706,0.003377
229,1057952,2012-03-31,2012,3,2007,2032-12-17,0,0,18,36,1057952,0.864737046981884,0.866785742473747,0.002364
230,1057952,2012-06-30,2012,6,2007,2032-12-17,0,0,19,36,1057952,0.862234545736296,0.864737046981884,0.002894
231,1057952,2012-09-30,2012,9,2007,2032-12-17,0,0,20,36,1057952,0.845498972261499,0.862234545736296,0.01941
